product_orders,product_reorders,product_reorder_rate,avg_cart_position,median_cart_position,std_cart_position,product_popularity_rank,order_size,order_reorders,order_reorder_rate,add_to_cart_order,department_frequency,aisle_frequency,department_id,aisle_id,reorder_x_position,popularity_score,order_complexity,reordered
1174,720,0.6132879045996593,9.804940374787051,8.0,7.434415222906693,121.0,21,18,0.8571428571428571,18,409087,150609,4,83,11.039182282793869,0.0626935811171633,18.0,1
4613,3007,0.6518534576197702,9.310860611315846,8.0,7.030478589883678,13.0,16,4,0.25,9,409087,150609,4,83,5.866681118577932,0.2463419844067072,4.0,0
459,278,0.6056644880174292,9.335511982570806,8.0,6.988501340971469,417.5,3,2,0.6666666666666666,3,409087,78493,4,123,1.816993464052288,0.024511374559436,2.0,0
259,157,0.6061776061776062,8.637065637065637,6.0,7.38789187758591,867.5,7,6,0.8571428571428571,4,114046,16279,7,77,2.4247104247104247,0.0138310370607711,6.0,1
2843,1843,0.6482588814632431,8.930003517411185,7.0,7.1355398653210935,35.0,8,6,0.75,1,409087,150473,4,24,0.6482588814632431,0.1518209975435223,6.0,1
164,110,0.6707317073170732,7.079268292682927,5.0,6.043791882602796,1478.5,12,5,0.4166666666666667,5,48394,23635,3,112,3.353658536585366,0.0087578767489052,5.0,1
2088,1510,0.7231800766283525,7.951628352490421,6.0,6.444935181134723,60.0,12,8,0.6666666666666666,8,30307,5608,12,49,5.78544061302682,0.1115027234860621,8.0,1
9,6,0.6666666666666666,17.666666666666668,17.0,15.475787540542164,14582.0,45,26,0.5777777777777777,41,81242,9743,13,72,27.33333333333333,0.0004806151874399,26.0,1
312,265,0.8493589743589743,5.958333333333333,4.0,6.185882260072282,688.5,2,2,1.0,1,217051,32644,16,84,0.8493589743589743,0.0166613264979173,2.0,1
283,145,0.5123674911660777,6.978798586572438,5.0,6.393112648126045,773.5,21,13,0.6190476190476191,4,100426,22676,1,37,2.049469964664311,0.0151126775606109,13.0,0
8135,5923,0.7280885064535956,8.063306699446835,6.0,6.182301382756815,5.0,13,8,0.6153846153846154,4,409087,150473,4,24,2.9123540258143823,0.4344227277581972,8.0,1
796,460,0.5778894472361809,9.048994974874372,7.0,6.74038697692624,192.0,16,7,0.4375,11,409087,150473,4,24,6.356783919597989,0.0425077432446865,7.0,0
1152,644,0.5590277777777778,10.21267361111111,8.0,7.8440985894186275,125.0,18,7,0.3888888888888889,14,409087,78493,4,123,7.826388888888889,0.0615187439923101,7.0,1
6,2,0.3333333333333333,8.833333333333334,11.5,5.84522597225006,18046.5,30,28,0.9333333333333332,12,100426,22453,1,116,4.0,0.0003204101249599,28.0,0
1449,858,0.5921325051759835,10.193236714975846,9.0,7.241392953427117,92.0,37,25,0.6756756756756757,30,217051,41699,16,21,17.763975155279503,0.0773790451778276,25.0,1
56,39,0.6964285714285714,7.178571428571429,6.0,5.387214300738176,4128.0,9,1,0.1111111111111111,9,48394,23635,3,112,6.267857142857142,0.0029904944996261,1.0,0
9784,8055,0.8232829108748978,7.485384300899428,6.0,6.193974362627672,4.0,8,6,0.75,6,409087,78493,4,123,4.939697465249386,0.5224821104346897,6.0,1
128,87,0.6796875,5.7734375,4.0,5.787870623836344,1918.5,7,6,0.8571428571428571,3,217051,55240,16,120,2.0390625,0.0068354159991455,6.0,1
18726,16557,0.8841717398269785,4.959414717505073,3.0,5.0238584588908655,1.0,4,1,0.25,1,409087,150473,4,24,0.8841717398269785,1.0,1.0,1
140,94,0.6714285714285714,10.207142857142856,8.0,7.427826767166972,1756.0,15,13,0.8666666666666667,12,118862,6741,19,50,8.057142857142857,0.0074762362490654,13.0,1
1361,902,0.662747979426892,8.914033798677442,7.0,6.554463115405394,99.0,12,10,0.8333333333333334,12,100426,22453,1,116,7.952975753122704,0.072679696678415,10.0,0
3279,2328,0.7099725526075022,6.897834705702958,5.0,6.635934278007963,27.0,16,9,0.5625,6,409087,13460,4,32,4.259835315645013,0.1751041332906119,9.0,1
1077,710,0.659238625812442,6.904363974001857,5.0,6.073370288640308,134.5,15,7,0.4666666666666667,6,409087,150473,4,24,3.955431754874652,0.0575136174303108,7.0,1
269,173,0.6431226765799256,4.631970260223048,4.0,4.306609401423082,822.5,4,3,0.75,4,409087,150473,4,24,2.5724907063197024,0.0143650539357043,3.0,0
111,63,0.5675675675675675,8.72972972972973,7.0,7.019383482311283,2219.0,17,8,0.4705882352941176,11,100426,22676,1,37,6.243243243243243,0.005927587311759,8.0,0
242,150,0.6198347107438017,10.06611570247934,8.0,8.365345962086417,946.5,7,5,0.7142857142857143,6,409087,150473,4,24,3.7190082644628095,0.0129232083733846,5.0,1
516,313,0.6065891472868217,10.385658914728682,8.0,8.372197850417876,359.0,23,23,1.0,16,217051,12820,16,108,9.705426356589149,0.0275552707465555,23.0,1
295,193,0.6542372881355932,10.00677966101695,9.0,6.957105319317416,736.5,20,20,1.0,2,48394,8353,3,128,1.3084745762711865,0.0157534978105308,20.0,1
174,119,0.6839080459770115,10.563218390804598,8.0,8.759076084813065,1385.0,11,7,0.6363636363636364,11,29500,3803,14,57,7.522988505747127,0.0092918936238385,7.0,1
270,47,0.174074074074074,10.27037037037037,8.0,7.914332902388246,818.0,9,6,0.6666666666666666,9,81242,9279,13,104,1.5666666666666669,0.0144184556231976,6.0,0
3,2,0.6666666666666666,6.666666666666667,7.0,1.5275252316519463,24684.0,13,11,0.8461538461538461,7,409087,150473,4,24,4.666666666666666,0.0001602050624799,11.0,1
8135,5923,0.7280885064535956,8.063306699446835,6.0,6.182301382756815,5.0,13,3,0.2307692307692307,4,409087,150473,4,24,2.9123540258143823,0.4344227277581972,3.0,0
2651,1819,0.6861561674839683,9.7167106752169,8.0,7.028090529938715,37.0,11,9,0.8181818181818182,7,409087,150609,4,83,4.803093172387778,0.141567873544804,9.0,1
15480,13362,0.8631782945736434,4.763501291989664,3.0,4.9579091349581565,2.0,6,4,0.6666666666666666,6,409087,150473,4,24,5.17906976744186,0.8266581223966677,4.0,1
100,62,0.62,10.74,9.0,8.878096984185634,2444.5,10,9,0.9,3,409087,78493,4,123,1.86,0.0053401687493324,9.0,1
760,405,0.5328947368421053,10.522368421052631,9.0,7.320411996660156,205.0,18,16,0.8888888888888888,14,81242,12102,13,88,7.460526315789474,0.0405852824949268,16.0,1
858,691,0.8053613053613053,5.13986013986014,3.0,5.261340120513994,173.0,23,18,0.782608695652174,8,217051,32644,16,84,6.442890442890443,0.0458186478692726,18.0,1
1493,1014,0.6791694574681849,8.235097119892833,6.0,6.514187491947071,87.0,10,0,0.0,8,409087,78493,4,123,5.433355659745479,0.0797287194275339,0.0,0
5546,4279,0.7715470609448251,7.628921745402091,6.0,6.598744599460986,10.0,21,9,0.4285714285714285,19,409087,78493,4,123,14.659394157951676,0.2961657588379793,9.0,1
1899,1181,0.6219062664560295,9.227488151658768,7.0,7.09174133128414,69.0,5,2,0.4,4,409087,150609,4,83,2.487625065824118,0.1014098045498237,2.0,0
26,22,0.8461538461538461,6.807692307692308,5.5,4.6391312184005375,7530.0,11,7,0.6363636363636364,6,217051,1729,16,71,5.076923076923077,0.0013884438748264,7.0,1
6494,4786,0.7369879889128427,7.441330458885124,5.0,6.46619408410291,8.0,16,12,0.75,12,409087,150473,4,24,8.843855866954112,0.3467905585816512,12.0,1
174,116,0.6666666666666666,8.505747126436782,8.0,6.078244276501094,1385.0,17,13,0.7647058823529411,7,1795,1795,2,6,4.666666666666666,0.0092918936238385,13.0,1
133,44,0.3308270676691729,9.571428571428571,8.0,8.189318351666092,1855.5,4,2,0.5,4,81242,9743,13,72,1.3233082706766917,0.0071024244366121,2.0,0
195,73,0.3743589743589743,7.851282051282051,5.0,7.59838804781591,1192.5,14,9,0.6428571428571429,3,8251,8251,21,100,1.123076923076923,0.0104133290611983,9.0,0
46,23,0.5,7.304347826086956,5.0,5.995811742717268,4895.0,6,0,0.0,3,48394,5054,3,43,1.5,0.0024564776246929,0.0,0
7409,6226,0.8403293291942232,6.417735186934809,5.0,5.652439189413349,6.0,9,9,1.0,9,409087,150473,4,24,7.562963962748009,0.3956531026380434,9.0,1
1125,947,0.8417777777777777,5.976,4.0,6.175830515993584,131.0,17,10,0.5882352941176471,16,114046,36617,7,115,13.468444444444444,0.0600768984299903,10.0,1
92,56,0.6086956521739131,9.358695652173912,7.0,7.576106921247791,2647.0,26,20,0.7692307692307693,11,217051,55240,16,120,6.695652173913044,0.0049129552493858,20.0,1
13,5,0.3846153846153846,6.384615384615385,5.0,4.941970955304869,11823.5,7,2,0.2857142857142857,5,35986,12694,17,54,1.9230769230769231,0.0006942219374132,2.0,0
1953,1323,0.6774193548387096,8.13005632360471,6.0,6.542224364711101,66.0,15,8,0.5333333333333333,10,409087,150609,4,83,6.774193548387096,0.1042934956744633,8.0,1
233,102,0.4377682403433476,9.695278969957082,7.0,8.816951934138539,987.0,17,9,0.5294117647058824,10,409087,150473,4,24,4.377682403433477,0.0124425931859446,9.0,0
277,84,0.3032490974729241,8.137184115523466,6.0,7.444672008720593,794.5,7,1,0.1428571428571428,6,81242,13088,13,17,1.819494584837545,0.0147922674356509,1.0,0
2460,1666,0.6772357723577236,9.815853658536586,8.0,6.693899358089651,45.0,6,4,0.6666666666666666,3,409087,78493,4,123,2.0317073170731708,0.1313681512335789,4.0,1
45,8,0.1777777777777777,12.022222222222222,11.0,10.456596197635443,4970.0,16,1,0.0625,7,14941,13198,18,92,1.2444444444444445,0.0024030759371996,1.0,0
1207,799,0.6619718309859155,8.825186412593206,7.0,6.973422319777032,117.0,6,6,1.0,6,409087,150473,4,24,3.971830985915493,0.064455836804443,6.0,1
1803,1348,0.747642817526345,6.227953410981697,4.0,6.314250708782995,74.0,5,4,0.8,2,114046,36617,7,115,1.49528563505269,0.0962832425504646,4.0,1
1160,697,0.6008620689655172,9.858620689655172,8.0,7.343466501107866,123.0,28,27,0.9642857142857144,17,409087,150609,4,83,10.214655172413792,0.0619459574922567,27.0,1
68,37,0.5441176470588235,11.617647058823527,10.0,7.334297699115094,3509.5,17,14,0.8235294117647058,11,44291,16957,20,96,5.985294117647058,0.003631314749546,14.0,1
2225,1834,0.8242696629213483,4.525842696629214,2.0,5.310958368993956,57.0,2,1,0.5,2,114046,36617,7,115,1.6485393258426966,0.1188187546726476,1.0,1
189,116,0.6137566137566137,8.74074074074074,7.0,6.71466175075915,1245.5,13,0,0.0,12,409087,78493,4,123,7.365079365079365,0.0100929189362383,0.0,0
219,151,0.6894977168949772,9.009132420091325,7.0,6.713665966649093,1053.5,19,11,0.5789473684210527,1,217051,41699,16,21,0.6894977168949772,0.0116949695610381,11.0,1
2424,1898,0.783003300330033,6.81023102310231,5.0,6.29796350522088,46.0,7,7,1.0,1,217051,12356,16,53,0.783003300330033,0.1294456904838193,7.0,1
2891,2288,0.7914216534071256,7.730888965755794,6.0,6.356279940074573,33.0,10,5,0.5,5,409087,150473,4,24,3.957108267035628,0.1543842785432019,5.0,1
4613,3007,0.6518534576197702,9.310860611315846,8.0,7.030478589883678,13.0,17,4,0.2352941176470588,12,409087,150609,4,83,7.822241491437243,0.2463419844067072,4.0,0
129,59,0.4573643410852713,11.170542635658917,10.0,7.521972014338803,1897.0,15,15,1.0,11,46799,11774,15,59,5.0310077519379846,0.0068888176866388,15.0,1
1062,569,0.5357815442561206,10.013182674199625,8.0,7.673707233012228,137.0,30,26,0.8666666666666667,15,409087,150609,4,83,8.036723163841808,0.0567125921179109,26.0,1
329,173,0.5258358662613982,10.480243161094226,8.0,8.394634171154909,645.5,9,9,1.0,2,81242,4758,13,105,1.0516717325227964,0.0175691551853038,9.0,1
5,1,0.2,11.8,9.0,8.555699854482976,19690.0,18,17,0.9444444444444444,9,217051,32644,16,84,1.8,0.0002670084374666,17.0,1
14,9,0.6428571428571429,9.642857142857142,6.0,6.789212516441549,11316.5,27,3,0.1111111111111111,19,409087,150609,4,83,12.214285714285715,0.0007476236249065,3.0,0
372,246,0.6612903225806451,8.379032258064516,6.0,7.300178421851784,545.5,17,5,0.2941176470588235,3,217051,55240,16,120,1.9838709677419355,0.0198654277475168,5.0,0
1248,816,0.6538461538461539,6.168269230769231,4.0,5.67911404855849,110.0,34,34,1.0,3,217051,26240,16,91,1.9615384615384617,0.0666453059916693,34.0,1
1880,1391,0.7398936170212767,9.470744680851064,8.0,7.207647428728993,72.0,28,24,0.8571428571428571,1,409087,150473,4,24,0.7398936170212767,0.1003951724874506,24.0,1
590,322,0.5457627118644067,10.077966101694916,8.0,7.634744719101212,310.0,25,21,0.84,6,409087,78493,4,123,3.27457627118644,0.0315069956210616,21.0,1
8135,5923,0.7280885064535956,8.063306699446835,6.0,6.182301382756815,5.0,15,10,0.6666666666666666,5,409087,150473,4,24,3.640442532267978,0.4344227277581972,10.0,1
270,144,0.5333333333333333,11.207407407407407,10.0,7.398478991978047,818.0,13,4,0.3076923076923077,13,118862,19592,19,78,6.933333333333334,0.0144184556231976,4.0,0
1445,802,0.5550173010380622,9.279584775086503,7.0,7.293464979446751,93.0,17,12,0.7058823529411765,14,409087,150609,4,83,7.770242214532871,0.0771654384278543,12.0,0
59,14,0.2372881355932203,9.847457627118644,8.0,8.308312329813155,3955.5,4,3,0.75,4,11902,7007,6,66,0.9491525423728814,0.0031506995621061,3.0,0
17,11,0.6470588235294118,7.705882352941177,4.0,8.021570185150418,10028.0,16,11,0.6875,8,409087,78493,4,123,5.176470588235294,0.0009078286873865,11.0,1
34,17,0.5,11.088235294117649,8.0,8.440047562191216,6133.5,10,5,0.5,2,38713,9736,9,9,1.0,0.001815657374773,5.0,0
18,8,0.4444444444444444,5.666666666666667,4.5,4.588989379962844,9662.0,6,3,0.5,3,409087,150473,4,24,1.3333333333333333,0.0009612303748798,3.0,1
646,464,0.718266253869969,8.63312693498452,7.0,7.055488938451162,264.0,15,7,0.4666666666666667,14,30307,5208,12,35,10.055727554179564,0.0344974901206878,7.0,1
2234,1484,0.6642793196060878,8.612354521038496,7.0,6.7681288295039685,56.0,28,22,0.7857142857142857,7,409087,150609,4,83,4.649955237242614,0.1192993698600875,22.0,1
23,12,0.5217391304347826,10.391304347826088,9.0,5.813300818223848,8193.5,30,19,0.6333333333333333,20,100426,22453,1,116,10.434782608695652,0.0012282388123464,19.0,0
13,0,0.0,14.23076923076923,12.0,11.270565248719384,11823.5,8,1,0.125,6,8251,8251,21,100,0.0,0.0006942219374132,1.0,0
736,491,0.6671195652173914,7.9021739130434785,6.0,6.92554735396604,216.0,30,14,0.4666666666666667,6,217051,10575,16,36,4.002717391304348,0.039303641995087,14.0,0
15480,13362,0.8631782945736434,4.763501291989664,3.0,4.9579091349581565,2.0,2,2,1.0,1,409087,150473,4,24,0.8631782945736434,0.8266581223966677,2.0,1
120,77,0.6416666666666667,7.883333333333334,5.5,6.869960592566553,2052.0,19,10,0.5263157894736842,4,100426,7661,1,79,2.566666666666667,0.0064082024991989,10.0,1
1478,954,0.645466847090663,9.290933694181328,7.0,7.234204585586577,88.0,13,6,0.4615384615384615,5,409087,78493,4,123,3.2273342354533154,0.078927694115134,6.0,0
49,26,0.5306122448979592,10.040816326530612,7.0,7.710812710282958,4651.0,13,9,0.6923076923076923,2,409087,150473,4,24,1.0612244897959184,0.0026166826871729,9.0,0
2413,1709,0.7082469954413593,7.414836303356817,6.0,6.041445745157635,47.0,17,14,0.8235294117647058,1,409087,150609,4,83,0.7082469954413593,0.1288582719213927,14.0,1
28,13,0.4642857142857143,13.642857142857142,11.5,8.953436276872761,7157.0,51,13,0.2549019607843137,28,14941,13198,18,92,13.0,0.001495247249813,13.0,0
118,46,0.3898305084745763,7.576271186440678,5.0,6.388299640898017,2085.0,29,5,0.1724137931034483,15,409087,150473,4,24,5.8474576271186445,0.0063013991242123,5.0,0
38,16,0.4210526315789473,7.763157894736842,7.0,6.064670444139324,5647.5,5,0,0.0,5,29500,3803,14,57,2.1052631578947367,0.0020292641247463,0.0,0
7409,6226,0.8403293291942232,6.417735186934809,5.0,5.652439189413349,6.0,3,1,0.3333333333333333,2,409087,150473,4,24,1.6806586583884464,0.3956531026380434,1.0,0
30,22,0.7333333333333333,9.866666666666667,10.0,5.775891233414103,6785.0,35,16,0.4571428571428571,12,409087,78493,4,123,8.799999999999999,0.0016020506247997,16.0,0
6,4,0.6666666666666666,8.666666666666666,7.0,5.240865068542279,18046.5,20,19,0.95,9,409087,78493,4,123,6.0,0.0003204101249599,19.0,1
326,209,0.6411042944785276,9.794478527607362,7.0,7.71715971293339,654.0,8,7,0.875,4,409087,78493,4,123,2.5644171779141103,0.0174089501228238,7.0,1
7,4,0.5714285714285714,6.571428571428571,6.0,4.68533680244878,16708.0,7,3,0.4285714285714285,2,114046,1062,7,90,1.1428571428571428,0.0003738118124532,3.0,1
55,31,0.5636363636363636,11.545454545454543,10.0,7.964779371565194,4199.0,3,0,0.0,2,409087,78493,4,123,1.1272727272727272,0.0029370928121328,0.0,0
1362,895,0.6571218795888399,7.727606461086637,6.0,6.371198395218069,98.0,11,10,0.9090909090909092,1,409087,78493,4,123,0.6571218795888399,0.0727330983659083,10.0,1
308,174,0.564935064935065,10.441558441558442,9.0,7.378096832706587,701.5,2,1,0.5,2,118862,31269,19,107,1.12987012987013,0.016447719747944,1.0,1
1166,670,0.5746140651801029,9.996569468267582,8.0,6.889937072030731,122.0,15,14,0.9333333333333332,12,409087,150609,4,83,6.895368782161235,0.0622663676172167,14.0,1
195,88,0.4512820512820513,10.77948717948718,9.0,8.449216991940533,1192.5,8,8,1.0,5,409087,150473,4,24,2.2564102564102564,0.0104133290611983,8.0,1
4589,3266,0.7117018958378731,9.377642187840488,8.0,6.858365126442373,14.0,16,7,0.4375,5,409087,150609,4,83,3.558509479189365,0.2450603439068674,7.0,1
540,340,0.6296296296296297,6.316666666666666,4.0,6.059820836578306,341.5,13,11,0.8461538461538461,2,217051,19875,16,86,1.2592592592592593,0.0288369112463953,11.0,1
349,261,0.7478510028653295,8.332378223495702,6.0,7.47552407075236,597.5,12,9,0.75,3,217051,55240,16,120,2.2435530085959883,0.0186371889351703,9.0,1
1423,1076,0.7561489810260014,6.7547434996486295,4.0,6.680018564184256,95.0,10,10,1.0,8,114046,36617,7,115,6.049191848208011,0.0759906013030011,10.0,1
41,19,0.4634146341463415,9.121951219512194,7.0,8.240737594266728,5336.0,31,17,0.5483870967741935,12,29500,16201,14,121,5.560975609756098,0.0021894691872263,17.0,0
2905,1760,0.6058519793459552,9.191738382099828,8.0,6.704614835829253,32.0,26,15,0.5769230769230769,15,409087,150609,4,83,9.087779690189327,0.1551319021681085,14.999999999999998,0
421,283,0.672209026128266,4.710213776722091,4.0,3.8355002407831815,467.0,3,2,0.6666666666666666,2,409087,150473,4,24,1.344418052256532,0.0224821104346897,2.0,1
173,107,0.6184971098265896,7.745664739884393,6.0,5.907626746051929,1395.5,25,8,0.32,20,409087,78493,4,123,12.369942196531792,0.0092384919363451,8.0,1
84,62,0.7380952380952381,9.11904761904762,8.0,6.626716212177887,2904.0,9,6,0.6666666666666666,6,44291,5123,20,14,4.428571428571429,0.0044857417494392,6.0,0
4,2,0.5,5.0,3.5,3.366501646120693,21818.0,14,2,0.1428571428571428,10,100426,22676,1,37,5.0,0.0002136067499732,2.0,0
3868,2457,0.6352119958634953,9.408738366080662,8.0,7.06797291874008,18.0,17,15,0.8823529411764706,13,409087,150609,4,83,8.257755946225439,0.2065577272241802,15.0,1
754,504,0.6684350132625995,10.97082228116711,9.0,8.470036092482077,207.5,13,11,0.8461538461538461,5,38713,9736,9,9,3.342175066312997,0.0402648723699668,11.0,1
1423,1076,0.7561489810260014,6.7547434996486295,4.0,6.680018564184256,95.0,16,2,0.125,3,114046,36617,7,115,2.268446943078004,0.0759906013030011,2.0,0
308,205,0.6655844155844156,9.022727272727272,7.0,6.866536166228223,701.5,9,6,0.6666666666666666,4,118862,6917,19,23,2.6623376623376624,0.016447719747944,6.0,1
3257,2426,0.7448572305802886,7.201412342646608,5.0,6.068099247005292,28.0,14,1,0.0714285714285714,7,409087,150473,4,24,5.21400061406202,0.1739292961657588,1.0,0
26,13,0.5,12.961538461538462,11.0,8.720003528580797,7530.0,18,11,0.6111111111111112,9,38713,9917,9,4,4.5,0.0013884438748264,11.0,1
515,416,0.8077669902912621,5.786407766990291,4.0,5.714086773441076,361.0,18,16,0.8888888888888888,2,217051,32644,16,84,1.6155339805825242,0.0275018690590622,16.0,1
420,253,0.6023809523809524,10.826190476190476,9.0,7.870113842684006,470.0,23,22,0.9565217391304348,10,38713,11298,9,131,6.023809523809524,0.0224287087471964,22.0,1
599,361,0.6026711185308848,6.632721202003339,5.0,6.106249699450671,302.0,4,2,0.5,4,409087,13460,4,32,2.41068447412354,0.0319876108085015,2.0,1
9,5,0.5555555555555556,5.222222222222222,5.0,4.085883557377088,14582.0,19,10,0.5263157894736842,1,35986,1067,17,101,0.5555555555555556,0.0004806151874399,10.0,0
15480,13362,0.8631782945736434,4.763501291989664,3.0,4.9579091349581565,2.0,18,15,0.8333333333333334,1,409087,150473,4,24,0.8631782945736434,0.8266581223966677,15.0,1
3505,2510,0.7161198288159771,8.381455064194009,7.0,6.592185134358274,25.0,16,5,0.3125,6,409087,150473,4,24,4.296718972895863,0.1871729146641033,5.0,0
68,34,0.5,8.602941176470589,6.5,6.346087538102847,3509.5,3,1,0.3333333333333333,1,35986,12694,17,54,0.5,0.003631314749546,1.0,0
959,601,0.6266944734098019,7.394160583941606,5.0,6.098273764034945,153.0,10,8,0.8,10,409087,150473,4,24,6.266944734098018,0.0512122183060984,8.0,1
1540,1248,0.8103896103896104,5.702597402597402,4.0,5.351078520474816,83.0,6,4,0.6666666666666666,2,217051,32644,16,84,1.6207792207792209,0.0822385987397201,4.0,1
1535,1276,0.8312703583061889,5.608469055374592,4.0,5.580026420327384,84.0,26,9,0.3461538461538461,1,217051,32644,16,84,0.8312703583061889,0.0819715903022535,9.0,1
1653,1171,0.7084089534180278,9.114337568058076,7.0,7.26493578006029,80.0,24,12,0.5,6,409087,150609,4,83,4.250453720508167,0.0882729894264658,12.0,0
151,101,0.6688741721854304,6.854304635761589,5.0,6.518074716758393,1612.0,4,3,0.75,4,35986,12694,17,54,2.6754966887417218,0.008063654811492,3.0,0
2568,1679,0.653816199376947,9.731697819314642,8.0,6.9060177627280135,41.0,6,5,0.8333333333333334,1,409087,150609,4,83,0.653816199376947,0.137135533482858,5.0,1
4589,3266,0.7117018958378731,9.377642187840488,8.0,6.858365126442373,14.0,18,13,0.7222222222222222,1,409087,150609,4,83,0.7117018958378731,0.2450603439068674,13.0,1
53,20,0.3773584905660377,6.30188679245283,4.0,4.877676407961453,4341.5,22,13,0.5909090909090909,21,409087,150609,4,83,7.924528301886793,0.0028302894371462,13.0,0
14,11,0.7857142857142857,6.5,3.5,7.1441207673486,11316.5,8,8,1.0,3,114046,9376,7,94,2.357142857142857,0.0007476236249065,8.0,1
186,106,0.5698924731182796,9.016129032258064,8.0,6.767550402333591,1276.0,5,5,1.0,1,217051,41699,16,21,0.5698924731182796,0.0099327138737584,5.0,1
471,253,0.5371549893842887,10.284501061571126,8.0,8.368873034498257,405.0,30,13,0.4333333333333333,25,48394,8353,3,128,13.428874734607218,0.0251521948093559,13.0,1
34,25,0.7352941176470589,3.3529411764705883,3.0,2.65012696026546,6133.5,1,0,0.0,1,114046,14350,7,98,0.7352941176470589,0.001815657374773,0.0,0
2905,1760,0.6058519793459552,9.191738382099828,8.0,6.704614835829253,32.0,19,12,0.631578947368421,4,409087,150609,4,83,2.423407917383821,0.1551319021681085,12.0,1
6,2,0.3333333333333333,13.5,10.0,10.765686229869418,18046.5,11,7,0.6363636363636364,7,21570,1969,11,47,2.333333333333333,0.0003204101249599,7.0,1
184,85,0.4619565217391304,10.766304347826088,9.0,7.8514037890544675,1293.5,12,3,0.25,5,81242,13088,13,17,2.3097826086956523,0.0098259104987717,3.0,0
45,8,0.1777777777777777,12.022222222222222,11.0,10.456596197635443,4970.0,12,6,0.5,10,14941,13198,18,92,1.777777777777778,0.0024030759371996,6.0,0
279,177,0.6344086021505376,9.344086021505376,7.0,7.558635954256335,789.5,26,14,0.5384615384615384,24,100426,7661,1,79,15.225806451612904,0.0148990708106376,14.0,1
11,5,0.4545454545454545,11.454545454545457,7.0,10.558064560928166,13026.5,36,25,0.6944444444444444,33,100426,3341,1,34,15.0,0.0005874185624265,25.0,1
143,101,0.7062937062937062,7.951048951048951,6.0,6.508205731974028,1712.0,15,12,0.8,5,48394,23635,3,112,3.5314685314685312,0.0076364413115454,12.0,1
16,10,0.625,5.1875,4.0,3.9364747342429793,10433.5,5,5,1.0,4,217051,1729,16,71,2.5,0.0008544269998931,5.0,1
20,3,0.15,10.8,8.0,7.8311120404112255,9011.5,11,3,0.2727272727272727,7,118862,12532,19,117,1.05,0.0010680337498664,3.0,0
4059,2869,0.7068243409706825,8.346883468834688,6.0,6.783412422927498,17.0,15,13,0.8666666666666667,9,409087,78493,4,123,6.361419068736142,0.2167574495354053,13.0,1
4,4,1.0,14.0,13.0,11.430952132988164,21818.0,34,33,0.9705882352941176,28,38713,1628,9,12,28.0,0.0002136067499732,33.0,1
1920,1142,0.5947916666666667,8.995833333333334,7.0,6.721201731716563,67.5,19,10,0.5263157894736842,9,409087,16052,4,16,5.353125,0.1025312399871836,10.0,0
208,91,0.4375,10.149038461538462,8.0,8.265632183897354,1113.5,4,1,0.25,3,118862,31269,19,107,1.3125,0.0111075509986115,1.0,0
76,50,0.6578947368421053,8.763157894736842,6.0,8.141856333871504,3195.5,18,15,0.8333333333333334,6,30307,5608,12,49,3.947368421052632,0.0040585282494926,15.0,1
2252,1624,0.7211367673179396,8.698934280639431,7.0,6.9868149430584285,55.0,12,10,0.8333333333333334,10,409087,150473,4,24,7.211367673179396,0.1202606002349674,10.0,1
1147,734,0.6399302528334786,8.530950305143854,7.0,6.3968286252547895,127.0,21,10,0.4761904761904761,8,409087,78493,4,123,5.119442022667829,0.0612517355548435,10.0,1
248,120,0.4838709677419355,11.274193548387096,9.0,7.835700206590955,920.5,18,13,0.7222222222222222,15,38713,9736,9,9,7.258064516129032,0.0132436184983445,13.0,0
38,26,0.6842105263157895,7.921052631578948,7.5,4.993950821540582,5647.5,10,9,0.9,6,118862,11453,19,45,4.105263157894737,0.0020292641247463,9.0,1
151,96,0.6357615894039735,9.026490066225165,8.0,6.217123686365529,1612.0,24,6,0.25,16,44291,5123,20,14,10.172185430463577,0.008063654811492,6.0,0
63,44,0.6984126984126984,8.936507936507937,8.0,7.279828551404162,3746.0,8,4,0.5,3,217051,41699,16,21,2.095238095238095,0.0033643063120794,4.0,1
83,46,0.5542168674698795,9.46987951807229,7.0,7.176073641772104,2939.5,13,9,0.6923076923076923,12,217051,55240,16,120,6.650602409638554,0.0044323400619459,9.0,0
1880,1391,0.7398936170212767,9.470744680851064,8.0,7.207647428728993,72.0,15,15,1.0,10,409087,150473,4,24,7.3989361702127665,0.1003951724874506,15.0,1
328,147,0.4481707317073171,10.448170731707316,9.0,8.461302251265776,648.5,24,23,0.9583333333333334,1,46799,15109,15,69,0.4481707317073171,0.0175157534978105,23.0,1
13,8,0.6153846153846154,5.846153846153846,4.0,4.543239553559292,11823.5,7,2,0.2857142857142857,2,217051,55240,16,120,1.2307692307692308,0.0006942219374132,2.0,1
1065,688,0.6460093896713615,9.91361502347418,8.0,7.708630342035478,136.0,35,28,0.8,26,100426,22453,1,116,16.7962441314554,0.0568727971803909,28.0,1
74,14,0.1891891891891892,9.45945945945946,6.0,11.0269771180205,3260.0,6,5,0.8333333333333334,4,81242,1094,13,97,0.7567567567567568,0.003951724874506,5.0,0
8,7,0.875,11.75,11.0,10.525479290071036,15571.0,17,10,0.5882352941176471,11,217051,41699,16,21,9.625,0.0004272134999465,10.0,1
